gene	go_term	go_slim_term	cellular_component
daf-2	GO:0005737;GO:0005886;GO:0005899;GO:0016020;GO:0030424;GO:0031410;GO:0042995;GO:0043025;GO:0097730	GO:0005737;GO:0005886;GO:0005929;GO:0016020;GO:0031410;GO:0032991;GO:0042995;GO:0043005	cell projection;cilium;cytoplasm;cytoplasmic vesicle;membrane;neuron projection;plasma membrane;protein-containing complex
daf-22	GO:0005777	GO:0005777	peroxisome
daf-31	GO:0031415	GO:0032991	protein-containing complex
daf-4	GO:0005886;GO:0016020;GO:0043235	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
daf-41	GO:0005634;GO:0005829;GO:0030016;GO:0101031	GO:0005634;GO:0005829;GO:0032991;GO:0043226	cytosol;nucleus;organelle;protein-containing complex
daf-7	GO:0005576;GO:0005615	GO:0005576	extracellular region
daf-9	GO:0005737;GO:0016020;GO:0043025;GO:0048471	GO:0005737;GO:0016020	cytoplasm;membrane
dagl-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dao-3	GO:0005829	GO:0005829	cytosol
dap-3	GO:0005739;GO:0005761;GO:0005840;GO:0005763;GO:0015935;GO:1990904	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
dapk-1	GO:0005634;GO:0005737;GO:0005829;GO:0005856	GO:0005634;GO:0005737;GO:0005829;GO:0005856	cytoplasm;cytoskeleton;cytosol;nucleus
dars-2	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
dat-1	GO:0005886;GO:0016020;GO:0030673;GO:0032590;GO:0042734;GO:0097060;GO:0030424;GO:0032809	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
dbl-1	GO:0005576;GO:0005615	GO:0005576	extracellular region
dbn-1	GO:0005884;GO:0030427;GO:0014069;GO:0030027;GO:0030425;GO:0030864;GO:0045211	GO:0005856;GO:0016020;GO:0042995;GO:0043005;GO:0043226	cell projection;cytoskeleton;membrane;neuron projection;organelle
dbr-1	GO:0005634	GO:0005634	nucleus
dbt-1	GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0005929;GO:0030425;GO:0043005;GO:0042995;GO:0160157	GO:0005737;GO:0005739;GO:0005829;GO:0005929;GO:0032991;GO:0042995;GO:0043005	cell projection;cilium;cytoplasm;cytosol;mitochondrion;neuron projection;protein-containing complex
dcp-66	GO:0005634;GO:0016581	GO:0005634;GO:0032991	nucleus;protein-containing complex
dcr-1	GO:0005634;GO:0005737;GO:0005829;GO:0070578	GO:0005634;GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;nucleus;protein-containing complex
dct-1	GO:0005634;GO:0005739;GO:0005740;GO:0005741;GO:0016020;GO:0031966;GO:0032991	GO:0005634;GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;nucleus;protein-containing complex
dct-13	GO:0005829;GO:0043186	GO:0005829;GO:0043226	cytosol;organelle
dct-14	GO:0034464	GO:0032991	protein-containing complex
dct-15	GO:0016020	GO:0016020	membrane
ddb-1	GO:0005634;GO:0005737;GO:0035861	GO:0005634;GO:0005737	cytoplasm;nucleus
ddl-3	GO:0005739;GO:0005743	GO:0005739;GO:0016020	membrane;mitochondrion
ddo-1	GO:0005737;GO:0005777;GO:0005782	GO:0005737;GO:0005777	cytoplasm;peroxisome
ddo-2	GO:0005737;GO:0005782	GO:0005737	cytoplasm
ddo-3	GO:0005576;GO:0005737	GO:0005576;GO:0005737	cytoplasm;extracellular region
ddp-1	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
ddr-2	GO:0005886;GO:0016020;GO:0030424;GO:0042995;GO:0043204;GO:0043235	GO:0005886;GO:0016020;GO:0032991;GO:0042995;GO:0043005	cell projection;membrane;neuron projection;plasma membrane;protein-containing complex
ddx-17	GO:0005634;GO:0005737;GO:0043186;GO:1990904	GO:0005634;GO:0005737;GO:0032991;GO:0043226	cytoplasm;nucleus;organelle;protein-containing complex
deb-1	GO:0005737;GO:0005856;GO:0005886;GO:0005912;GO:0005925;GO:0044291;GO:0070161;GO:0016020;GO:0055120;GO:0071944;GO:0097433	GO:0005737;GO:0005856;GO:0005886;GO:0016020;GO:0030054	cell junction;cytoplasm;cytoskeleton;membrane;plasma membrane
deg-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
deg-3	GO:0005886;GO:0016020;GO:0045211;GO:0043005;GO:0045202;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
del-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
del-4	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dep-1	GO:0016020	GO:0016020	membrane
depd-5	GO:0005765;GO:1990130	GO:0016020;GO:0032991	membrane;protein-containing complex
des-2	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
dgat-2	GO:0005783;GO:0005789;GO:0016020;GO:0005811	GO:0005783;GO:0005811;GO:0016020	endoplasmic reticulum;lipid droplet;membrane
dgk-2	GO:0016020	GO:0016020	membrane
dgk-3	GO:0005886	GO:0005886	plasma membrane
dgk-4	GO:0005737;GO:0005886	GO:0005737;GO:0005886	cytoplasm;plasma membrane
dgn-1	GO:0005576;GO:0005654;GO:0009925;GO:0016020;GO:0045211;GO:0016010;GO:0016011;GO:0042383;GO:0045202	GO:0005576;GO:0005654;GO:0005886;GO:0016020;GO:0032991;GO:0045202	extracellular region;membrane;nucleoplasm;plasma membrane;protein-containing complex;synapse
dgn-2	GO:0016010;GO:0016011;GO:0016020;GO:0042383	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
dgtr-1	GO:0005783;GO:0016529;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
dhc-1	GO:0000776;GO:0005819;GO:0000922;GO:0005874;GO:0005881;GO:0012505;GO:0005635;GO:0005737;GO:0005938;GO:1904115;GO:0005856;GO:0015630;GO:0005868;GO:0030286;GO:0045202	GO:0005635;GO:0005737;GO:0005856;GO:0032991;GO:0043226;GO:0045202	cytoplasm;cytoskeleton;nuclear envelope;organelle;protein-containing complex;synapse
dhcr-24	GO:0000139;GO:0005789;GO:0016020;GO:0005737;GO:0005783;GO:0005794	GO:0005737;GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;cytoplasm;endoplasmic reticulum;membrane
dhcr-7	GO:0005789;GO:0016020	GO:0016020	membrane
dhfr-1	GO:0005739	GO:0005739	mitochondrion
dhgd-1	GO:0005739	GO:0005739	mitochondrion
dhhc-13	GO:0016020	GO:0016020	membrane
dhhc-14	GO:0012505;GO:0016020	GO:0016020	membrane
dhhc-2	GO:0005783;GO:0005794;GO:0012505;GO:0016020	GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;endoplasmic reticulum;membrane
dhhc-4	GO:0005783;GO:0005794;GO:0016020	GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;endoplasmic reticulum;membrane
dhod-1	GO:0005737;GO:0005739;GO:0005743;GO:0016020	GO:0005737;GO:0005739;GO:0016020	cytoplasm;membrane;mitochondrion
dhp-1	GO:0005634;GO:0005737;GO:0005829	GO:0005634;GO:0005737;GO:0005829	cytoplasm;cytosol;nucleus
dhp-2	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
dhrr-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dhs-1			
dhs-11	GO:0005739;GO:0005759	GO:0005739	mitochondrion
dhs-12	GO:0005737	GO:0005737	cytoplasm
dhs-16	GO:0016020	GO:0016020	membrane
dhs-2	GO:0016020	GO:0016020	membrane
dhs-20			
dhs-21	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dhs-22	GO:0016020	GO:0016020	membrane
dhs-25	GO:0005739;GO:0005759	GO:0005739	mitochondrion
dhs-28	GO:0005737;GO:0005777	GO:0005737;GO:0005777	cytoplasm;peroxisome
dhs-31	GO:0005737	GO:0005737	cytoplasm
dhs-5	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
dhs-7	GO:0005737	GO:0005737	cytoplasm
dhs-8			
dib-1	GO:0005634;GO:0005681;GO:0005682;GO:0046540	GO:0005634;GO:0032991	nucleus;protein-containing complex
dif-1	GO:0005739;GO:0005740;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
din-1	GO:0005634	GO:0005634	nucleus
dip-2			
dis-3	GO:0000176;GO:0000177;GO:0000178;GO:0005634;GO:0005654	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
disl-2	GO:0000932;GO:0005737	GO:0005737;GO:0043226	cytoplasm;organelle
djr-1.1	GO:0005634;GO:0005737;GO:0005739	GO:0005634;GO:0005737;GO:0005739	cytoplasm;mitochondrion;nucleus
djr-1.2	GO:0005634;GO:0005737;GO:0005739	GO:0005634;GO:0005737;GO:0005739	cytoplasm;mitochondrion;nucleus
dkc-1	GO:0005634;GO:0005730;GO:0031429;GO:1990904	GO:0005634;GO:0005730;GO:0032991	nucleolus;nucleus;protein-containing complex
dkf-1	GO:0005737;GO:0005938;GO:0005829;GO:0005886;GO:0016020;GO:0030424;GO:0030425;GO:0043025;GO:0045202	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0043005;GO:0045202	cytoplasm;cytosol;membrane;neuron projection;plasma membrane;synapse
dkf-2	GO:0005737;GO:0005829;GO:0005886;GO:0009898;GO:0016020;GO:1902554	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0032991	cytoplasm;cytosol;membrane;plasma membrane;protein-containing complex
dlat-1	GO:0005739;GO:0005759;GO:0045254	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
dlat-2	GO:0005739;GO:0045254	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
dlc-1	GO:0005634;GO:0005635;GO:0005737;GO:0005856;GO:0015630;GO:0005868;GO:0005875;GO:0030286;GO:0005874	GO:0005634;GO:0005635;GO:0005737;GO:0005856;GO:0032991	cytoplasm;cytoskeleton;nuclear envelope;nucleus;protein-containing complex
dld-1	GO:0005737;GO:0005739;GO:0005759;GO:0045252;GO:0045254	GO:0005737;GO:0005739;GO:0032991	cytoplasm;mitochondrion;protein-containing complex
dlg-1	GO:0005737;GO:0005886;GO:0005912;GO:0043296;GO:0070161;GO:0016020;GO:0016323;GO:0016324;GO:0098839;GO:0016328;GO:0031594;GO:0043005	GO:0005737;GO:0005886;GO:0016020;GO:0030054;GO:0043005;GO:0045202	cell junction;cytoplasm;membrane;neuron projection;plasma membrane;synapse
dlst-1	GO:0005739;GO:0045252	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
dmd-4	GO:0005634	GO:0005634	nucleus
dmd-7	GO:0005634	GO:0005634	nucleus
dmd-9	GO:0005634	GO:0005634	nucleus
dna-2	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
dnbp-1	GO:0005737	GO:0005737	cytoplasm
dnc-1	GO:0000235;GO:0000922;GO:0005874;GO:0030496;GO:0035371;GO:0051233;GO:0000776;GO:0005814;GO:0005819;GO:0005737;GO:0005938;GO:0005813;GO:0005856;GO:0005869;GO:0005875;GO:0030286;GO:0030424	GO:0005737;GO:0005815;GO:0005856;GO:0032991;GO:0043005;GO:0043226	cytoplasm;cytoskeleton;microtubule organizing center;neuron projection;organelle;protein-containing complex
dnc-2	GO:0000242;GO:0005874;GO:0005876;GO:0000776;GO:0005634;GO:0005737;GO:0005813;GO:0005856;GO:0005869;GO:0030286;GO:0016020	GO:0005634;GO:0005737;GO:0005815;GO:0005856;GO:0016020;GO:0032991;GO:0043226	cytoplasm;cytoskeleton;membrane;microtubule organizing center;nucleus;organelle;protein-containing complex
dnj-1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
dnj-12	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
dnj-13	GO:0005829;GO:0005929;GO:0031514;GO:0036126;GO:0042995	GO:0005829;GO:0005929;GO:0042995	cell projection;cilium;cytosol
dnj-14	GO:0005737;GO:0016020;GO:0061177	GO:0005737;GO:0016020	cytoplasm;membrane
dnj-15	GO:0005739	GO:0005739	mitochondrion
dnj-18	GO:0005739;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
dnj-19	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
dnj-20	GO:0005783	GO:0005783	endoplasmic reticulum
dnj-21	GO:0001405;GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
dnj-24	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
dnj-25	GO:0005737;GO:0031982	GO:0005737;GO:0043226	cytoplasm;organelle
dnj-26	GO:0005789;GO:0016020	GO:0016020	membrane
dnj-29	GO:0005783;GO:0005789;GO:0016020;GO:0012505;GO:0031207	GO:0005783;GO:0016020;GO:0032991	endoplasmic reticulum;membrane;protein-containing complex
dnsn-1	GO:0005634	GO:0005634	nucleus
dog-1	GO:0005634	GO:0005634	nucleus
dohh-1	GO:0005737	GO:0005737	cytoplasm
dolk-1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
dop-1	GO:0005886;GO:0016020;GO:0030425;GO:0045202	GO:0005886;GO:0016020;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;synapse
dop-2	GO:0005886;GO:0016020;GO:0030425;GO:0045202	GO:0005886;GO:0016020;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;synapse
dop-3	GO:0005886;GO:0016020;GO:0030672;GO:0045211	GO:0005886;GO:0016020	membrane;plasma membrane
dop-4	GO:0005886;GO:0016020;GO:0045211;GO:0030425	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
dot-1.1	GO:0000781;GO:0005634;GO:0005694;GO:0035097	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
dot-1.2	GO:0000781;GO:0005634;GO:0035097	GO:0005634;GO:0032991	nucleus;protein-containing complex
dot-1.3	GO:0000781;GO:0005634;GO:0035097	GO:0005634;GO:0032991	nucleus;protein-containing complex
dot-1.4	GO:0000781;GO:0005634;GO:0035097	GO:0005634;GO:0032991	nucleus;protein-containing complex
dot-1.5	GO:0000781;GO:0005634;GO:0035097	GO:0005634;GO:0032991	nucleus;protein-containing complex
doxa-1	GO:0005789;GO:0016020;GO:0005886;GO:1990204	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
dpf-1	GO:0005886;GO:0012505;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dpf-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
dpf-3			
dpff-1	GO:0005634;GO:0005737;GO:0071565	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
dph-1	GO:0120513	GO:0032991	protein-containing complex
dph-2	GO:0120513	GO:0032991	protein-containing complex
dph-5			
dpl-1	GO:0005634;GO:0005667;GO:0035189;GO:0070176;GO:0090575	GO:0005634;GO:0032991	nucleus;protein-containing complex
dpm-1	GO:0005783;GO:0005789	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
dpm-3	GO:0005783;GO:0005789;GO:0016020;GO:0033185	GO:0005783;GO:0016020;GO:0032991	endoplasmic reticulum;membrane;protein-containing complex
dpy-10	GO:0005576;GO:0005581	GO:0005576;GO:0032991	extracellular region;protein-containing complex
dpy-17	GO:0005576;GO:0005581	GO:0005576;GO:0032991	extracellular region;protein-containing complex
dpy-18	GO:0005783;GO:0005788	GO:0005783	endoplasmic reticulum
dpy-19	GO:0005737;GO:0005783;GO:0005789;GO:0016020;GO:0048471	GO:0005737;GO:0005783;GO:0016020	cytoplasm;endoplasmic reticulum;membrane
dpy-2	GO:0005581	GO:0032991	protein-containing complex
dpy-22	GO:0005634;GO:0016592	GO:0005634;GO:0032991	nucleus;protein-containing complex
dpy-23	GO:0005886;GO:0005905;GO:0016020;GO:1990075;GO:0008021;GO:0031410;GO:0030122;GO:0030131;GO:0045202	GO:0005886;GO:0016020;GO:0031410;GO:0032991;GO:0045202	cytoplasmic vesicle;membrane;plasma membrane;protein-containing complex;synapse
dpy-28	GO:0000779;GO:0000794;GO:0000796;GO:0046536;GO:0000805;GO:0005694;GO:0005634;GO:0043073;GO:0005654	GO:0000228;GO:0005634;GO:0005654;GO:0005694;GO:0032991	chromosome;nuclear chromosome;nucleoplasm;nucleus;protein-containing complex
dpy-3	GO:0005581;GO:0016020	GO:0016020;GO:0032991	membrane;protein-containing complex
dpy-30	GO:0005634	GO:0005634	nucleus
dpy-7	GO:0005581;GO:0060102;GO:0060108	GO:0031012;GO:0032991	extracellular matrix;protein-containing complex
dpy-8	GO:0005581;GO:0016020	GO:0016020;GO:0032991	membrane;protein-containing complex
dpy-9	GO:0005581;GO:0016020	GO:0016020;GO:0032991	membrane;protein-containing complex
dpyd-1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
drag-1	GO:0005886;GO:0016020;GO:0043235;GO:0098552	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
drd-5	GO:0016020	GO:0016020	membrane
dre-1	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
drh-1	GO:0005737	GO:0005737	cytoplasm
drh-3	GO:0000794;GO:0005737;GO:0043186;GO:0070090	GO:0000228;GO:0005737;GO:0043226	cytoplasm;nuclear chromosome;organelle
drp-1	GO:0005737;GO:0005739;GO:0005741;GO:0016020;GO:0005829;GO:0005874	GO:0005737;GO:0005739;GO:0005829;GO:0016020	cytoplasm;cytosol;membrane;mitochondrion
drr-2	GO:0033290	GO:0032991	protein-containing complex
drsh-1	GO:0005634;GO:0070877	GO:0005634;GO:0032991	nucleus;protein-containing complex
dsbn-1	GO:0031082;GO:0031083	GO:0032991	protein-containing complex
dsc-1	GO:0005634;GO:0005737;GO:0030424;GO:0042995	GO:0005634;GO:0005737;GO:0042995;GO:0043005	cell projection;cytoplasm;neuron projection;nucleus
dsc-4	GO:0005783;GO:0005794;GO:0016323	GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;endoplasmic reticulum;membrane
dsh-1	GO:0005737;GO:0005938;GO:0005829;GO:0016020	GO:0005737;GO:0005829;GO:0016020	cytoplasm;cytosol;membrane
dsh-2	GO:0005737;GO:0005938;GO:0005829;GO:0016020	GO:0005737;GO:0005829;GO:0016020	cytoplasm;cytosol;membrane
duo-1			
duox-2	GO:0005886;GO:0016020;GO:0043020	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
dut-1			
dvc-1	GO:0005634;GO:0005694	GO:0005634;GO:0005694	chromosome;nucleus
dve-1	GO:0000785;GO:0005634;GO:0005667;GO:0005737;GO:0005829	GO:0005634;GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;nucleus;protein-containing complex
dyb-1	GO:0005737;GO:0005886;GO:0016010;GO:0016014;GO:0045202	GO:0005737;GO:0005886;GO:0032991;GO:0045202	cytoplasm;plasma membrane;protein-containing complex;synapse
dyc-1	GO:0016010;GO:0030424;GO:0055120	GO:0032991;GO:0043005	neuron projection;protein-containing complex
dyci-1	GO:0005737;GO:0005868	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
dyf-11	GO:0005737;GO:0005856;GO:0005929;GO:0005930;GO:0030992;GO:0036064;GO:0042995	GO:0005737;GO:0005815;GO:0005856;GO:0005929;GO:0032991;GO:0042995	cell projection;cilium;cytoplasm;cytoskeleton;microtubule organizing center;protein-containing complex
dyf-18	GO:0005634	GO:0005634	nucleus
dyf-2			
dyf-5	GO:0005634;GO:0005737;GO:0005929;GO:0097730;GO:0030424;GO:0030425;GO:0042995;GO:0043025;GO:0043204	GO:0005634;GO:0005737;GO:0005929;GO:0042995;GO:0043005	cell projection;cilium;cytoplasm;neuron projection;nucleus
dyla-1	GO:0005737;GO:0005930;GO:0097546;GO:0030286	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
dylt-2	GO:0005737;GO:0005868;GO:0005930	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
dyn-1	GO:0001891;GO:0005874;GO:0005876;GO:0030496;GO:0045177;GO:0048786;GO:0005737;GO:0005819;GO:0005856;GO:0005886;GO:0016020;GO:0030670;GO:0032154;GO:1990075;GO:0030424;GO:0031143;GO:0031410;GO:0045335;GO:0045202	GO:0005737;GO:0005856;GO:0005886;GO:0016020;GO:0031410;GO:0042995;GO:0043005;GO:0043226;GO:0045202	cell projection;cytoplasm;cytoplasmic vesicle;cytoskeleton;membrane;neuron projection;organelle;plasma membrane;synapse
dyrb-1	GO:0005694;GO:0005737;GO:0005938;GO:0005813;GO:0005819;GO:0005856;GO:0005868;GO:0030286;GO:0005874;GO:0005876;GO:0048471	GO:0005694;GO:0005737;GO:0005815;GO:0005856;GO:0032991;GO:0043226	chromosome;cytoplasm;cytoskeleton;microtubule organizing center;organelle;protein-containing complex
dys-1	GO:0005737;GO:0005856;GO:0005886;GO:0042383;GO:0016010;GO:0016014;GO:0016020;GO:0045202;GO:0055120	GO:0005737;GO:0005856;GO:0005886;GO:0016020;GO:0032991;GO:0045202	cytoplasm;cytoskeleton;membrane;plasma membrane;protein-containing complex;synapse
eaf-1	GO:0005634;GO:0005654;GO:0008023;GO:0032783	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
ears-1	GO:0005737;GO:0005829;GO:0017101;GO:0017102	GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;protein-containing complex
ears-2	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
eat-16	GO:0005737;GO:0005886;GO:0016020;GO:0043005	GO:0005737;GO:0005886;GO:0016020;GO:0043005	cytoplasm;membrane;neuron projection;plasma membrane
eat-2	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0031594;GO:0045202;GO:0043005	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
eat-3	GO:0005737;GO:0005739;GO:0005743;GO:0016020;GO:0031966;GO:0005758;GO:0005874	GO:0005737;GO:0005739;GO:0016020	cytoplasm;membrane;mitochondrion
eat-4	GO:0005886;GO:0016020;GO:0030672;GO:0045202;GO:0060076	GO:0005886;GO:0016020;GO:0045202	membrane;plasma membrane;synapse
eat-5	GO:0005886;GO:0005921;GO:0070161;GO:0016020	GO:0005886;GO:0016020;GO:0030054	cell junction;membrane;plasma membrane
eat-6	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ebp-1	GO:0000235;GO:0005874;GO:0005881;GO:0035371;GO:0051233;GO:0005813;GO:0005815;GO:0005856;GO:0005938	GO:0005737;GO:0005815;GO:0005856	cytoplasm;cytoskeleton;microtubule organizing center
ebp-2	GO:0000776;GO:0005737;GO:0005938;GO:0005813;GO:0005815;GO:0005856;GO:0005874;GO:0005881;GO:0035371;GO:0051233;GO:0097730	GO:0005737;GO:0005815;GO:0005856;GO:0005929;GO:0043226	cilium;cytoplasm;cytoskeleton;microtubule organizing center;organelle
ebp-3	GO:0005815;GO:0005856;GO:0005874;GO:0005881;GO:0035371;GO:0051233	GO:0005815;GO:0005856	cytoskeleton;microtubule organizing center
ech-1.1	GO:0005739;GO:0005743;GO:0016020;GO:0005759;GO:0016507	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
ech-1.2	GO:0005739;GO:0005743;GO:0016020;GO:0005759;GO:0016507	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
ech-5	GO:0005739	GO:0005739	mitochondrion
ech-6	GO:0005739;GO:0005759	GO:0005739	mitochondrion
ech-7	GO:0005739	GO:0005739	mitochondrion
ech-8	GO:0005777	GO:0005777	peroxisome
ech-9	GO:0005777	GO:0005777	peroxisome
eco-1	GO:0000785;GO:0005634	GO:0005634	nucleus
edc-3	GO:0000932	GO:0043226	organelle
eef-1A.1			
eef-1A.2	GO:0005737	GO:0005737	cytoplasm
eef-1G	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
eef-2	GO:0005737;GO:0005829;GO:1990904	GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;protein-containing complex
eel-1	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
efa-6	GO:0005737;GO:0005938;GO:0005886;GO:0016020;GO:0036449	GO:0005737;GO:0005886;GO:0016020	cytoplasm;membrane;plasma membrane
efhc-1	GO:0005737;GO:0005856;GO:0005930;GO:0042995;GO:0072686	GO:0005737;GO:0005856;GO:0042995;GO:0043226	cell projection;cytoplasm;cytoskeleton;organelle
efk-1			
efl-1	GO:0005634;GO:0005667;GO:0035189;GO:0070176;GO:0090575	GO:0005634;GO:0032991	nucleus;protein-containing complex
efl-2	GO:0005634;GO:0005667;GO:0035189;GO:0090575	GO:0005634;GO:0032991	nucleus;protein-containing complex
